Customer Id,Cost
fffe3700330038003400,406.71351636406195
fffe3800380033003400,247.68270133589093
fffe3200390030003300,453.5897453294005
fffe3900380035003200,336.34659315176475
fffe3600340031003100,186.98656131912637
fffe3200300036003200,1798.0556266279639
fffe370039003400,172.83810967013056
fffe3500390030003300,2117.7404632940943
fffe3700350030003700,456.0699566833145
fffe3100370035003500,252.58932545824277
fffe3900390038003100,256.7349867952825
fffe3300320031003900,1101.3776596856987
fffe3500300030003500,164.97986794876692
fffe3800380031003200,188.44551779897017
fffe3400390034003200,353.2889207856183
fffe3200370037003200,195.45177553263156
fffe370039003800,1345.2283472742029
fffe3900360035003200,1643.3506979378767
fffe3600370039003800,161.75349589937403
fffe310037003900,29916.996448239188
fffe3700360039003200,514.1620861991919
fffe3700350035003200,223.9011009702553
fffe3300350035003000,310.3962138572405
fffe3400340034003900,623.8122473743769
fffe3700340038003600,271.89489987416823
fffe3200320033003500,250.53322138510484
fffe3600310035003800,188.93992210545986
fffe36003300,13367.97549725321
fffe3500310038003000,124.3851402094422
fffe3600360036003500,345.302300802292
fffe3400300039003500,949.5489321028311
fffe3300370034003400,689.2505102085381
fffe380037003400,204.55530008642313
fffe3500380036003000,4734.3288420307035
fffe3800360031003700,230.54516449743912
fffe370031003300,25190.116662673652
fffe3500350032003700,6103.242776521878
fffe3400370035003100,194.08384349053165
fffe3800310033003400,210.2295339137562
fffe3800350031003600,5128.924717987721
fffe3700300032003200,165.00060584090713
fffe3400350036003400,3994.6273097299936
fffe3300390034003200,534.7260638038964
fffe3700330030003300,251.3020116190683
fffe3100350038003600,4439.514572286145
fffe3900330030003100,311.82452244775186
fffe3400370033003200,3914.998547958808
fffe3800350031003900,2570.3125950698454
fffe3600360034003400,258.76626077504716
fffe3300380033003000,2241.649424448986
fffe3700330038003800,428.8883173981327
fffe3500340033003100,1103.4379128457824
fffe3600380030003900,71980.32724172108
fffe380036003000,1201.3117014084144
fffe3800380034003300,163.37929239836816
fffe310034003100,258.83454189099973
fffe3500310036003700,34645.401307854074
fffe3700300039003400,643.8574866860241
fffe3800320037003400,589.5385689432659
fffe3600310034003600,2051.825797963221
fffe3200320034003700,285.3817935067333
fffe3700330034003400,273.10740476664466
fffe3100300032003200,503.62841873493
fffe3400340038003100,284.7306781767142
fffe350030003200,284.3562147304081
fffe3200340038003900,5522.918072626029
fffe340036003500,230.596295426263
fffe3700310037003100,737.856699351042
fffe3900360030003100,509.579314684001
fffe3800310038003800,940.4718270781616
fffe3500350039003900,818.873612082039
fffe3100330039003800,157.35754809196055
fffe360034003400,262.91269477380376
fffe3300380030003500,419.83465447358935
fffe320036003600,186.82999701230932
fffe3900330038003700,287.300397552173
fffe3400330031003500,5412.635369646068
fffe3800320033003000,148.8388136199583
fffe3200380039003600,185.37945094972375
fffe3200340032003500,457.7447725843976
fffe3700370036003500,15023.62046900918
fffe3200390030003500,1195.7722709026664
fffe3300390036003200,7645.014034936862
fffe3300380031003000,121.87760639036142
fffe380038003100,2770.4761795733375
fffe3900370034003200,46422.773851939426
fffe3800340036003900,402.90179605444774
fffe330035003900,951.342631427422
fffe3300370031003900,196.73801129305926
fffe3300330034003700,1773.5283460637252
fffe3400350030003500,187.3301580541494
fffe3400340039003300,166.8296866027006
fffe3200310033003300,1393.499471231837
fffe3200310037003600,423.64080645446893
fffe3600330039003400,199.45410858758663
fffe3900320030003400,845.7188994534563
fffe3100310035003900,334.8030522805164
fffe3700340034003800,309.1822207165092
fffe3400350035003400,1675.7534547069915
fffe3600330033003700,28360.08747031265
fffe3400350030003900,373.7536950752267
fffe3300310038003500,375.5564414298664
fffe3100350035003700,376.0042158031212
fffe3600300037003100,128.20024674656923
fffe3600300033003300,254.00416156190533
fffe3600390035003600,137.1604983654934
fffe3800300032003800,209.84154142907553
fffe320034003200,284.93899133005584
fffe3700340031003000,390.1466628459693
fffe3100320031003100,574.8548088307022
fffe3600370035003300,224.4992966783131
fffe3500330039003500,1727.5813306354514
fffe3500380031003100,6664.705015587154
fffe3900320035003900,546.9379914483515
fffe3600330036003100,557.1843850180159
fffe3200350033003600,34707.24077057824
fffe3600310030003200,1156.9445808624375
fffe3200300037003000,223.29175791469896
fffe3500320034003300,265.3040098324514
fffe3800390031003200,2644.9042136622625
fffe3700370034003400,627.738606281349
fffe3100310036003500,190.462679119397
fffe3500320036003600,264.7146275940316
fffe3900390037003300,681.6538280299201
fffe3600300031003200,599.4222976885342
fffe3800330038003700,1633.8257750576224
fffe320037003100,273.72698563614676
fffe3400350032003000,264.4693076320108
fffe3800330033003700,3260.6519667105863
fffe3400360035003800,203.20603323790795
fffe3800340038003900,191.79915244045014
fffe3500390038003800,675.1458704377106
fffe3300310032003900,124.45711370544791
fffe3700370037003700,163.867576440799
fffe3100310036003700,168.72545536083837
fffe3300390032003600,464.7194018570161
fffe3700370036003900,405.16694836484595
fffe3300350038003000,1039.83556659426
fffe310038003600,387.30195834846415
fffe3200300031003700,4338.864976585184
fffe3800380031003300,212.9840623386773
fffe3900380038003400,3952.338345310601
fffe3500310036003500,293.160048568529
fffe3300300039003700,189.09564139668788
fffe3900320035003100,199.55223017923495
fffe3800380034003100,531.8931340617582
fffe3800300031003200,232.75109971486378
fffe3800300037003600,671.3384707908795
fffe3500380038003600,204.3290978394956
fffe3100310033003400,333.71837996071895
fffe370035003000,896.2888151048461
fffe3700370030003200,3322.821278414208
fffe3800340038003500,952.0659906954755
fffe3100320032003900,1094.36321933274
fffe3600340034003700,480.9507188766206
fffe3300320039003300,1043.5701535865753
fffe350034003400,356.16734983022957
fffe3100340039003700,183.9038660857428
fffe330033003800,328.26028351275494
fffe3400350036003200,189.89218658569345
fffe3300380031003200,230.68380668653452
fffe3100360030003100,124.40749654798164
fffe3300370031003600,590.0341205433959
fffe3700300034003700,3553.6889871010235
fffe3900310031003600,854.438261960233
fffe3500360037003100,179.7180017323766
fffe350039003400,449.28751558956793
fffe3600390038003200,1415.180163277695
fffe3800360039003700,1945.1431665493083
fffe3600350033003300,245.20862223951247
fffe3900310031003500,505.00205424690404
fffe3500300035003600,490.5782410721551
fffe3800390031003300,23028.695943028575
fffe3100350035003600,1608.1615460347784
fffe3800390036003400,309.78683814729897
fffe3500320033003600,306.3458927110927
fffe3600370036003700,988.0046446601021
fffe3700380037003500,1594.9129972121652
fffe3600390032003500,921.20929022108
fffe3700340036003900,234.82173699565698
fffe3200390035003700,281.5395261701003
fffe3900370032003500,272.69016869368676
fffe3500300038003600,643.7392594445871
fffe3600330033003400,11614.679704310367
fffe330037003100,3576.9234374676657
fffe3400390037003200,2091.467977199966
fffe3800320036003400,51524.3981844549
fffe3800380038003500,3404.1540672336837
fffe3200300039003800,1601.0983182385703
fffe3900320039003500,1007.4399527830326
fffe3600340036003700,4438.008398449519
fffe3600350037003800,856.1254379845517
fffe3500300037003700,101245.96898437968
fffe3100380032003600,58032.19817929317
fffe380037003500,268.9431316591401
fffe3100360034003900,111.11809606390018
fffe3700310036003500,928.7765548913261
fffe3400330035003200,68959.27334328658
fffe3300330032003200,213.34624036115747
fffe3100300036003000,469.50907467533955
fffe3100390034003500,16689.818199447236
fffe3500370031003500,132.52416560357122
fffe3500330039003600,383.1527191224938
fffe3600350038003400,1002.0632005083825
fffe3200390032003100,324.6257596662013
fffe3600310031003100,138.0764956225684
fffe3700330031003900,184.04100982917737
fffe3700370033003300,264.29051962730557
fffe3300340038003000,269.1136975870073
fffe3100330037003300,256.74352917812666
fffe3800370030003700,410.6805258774881
fffe3300300037003600,190.04272896004827
fffe3800310036003800,303.18657455659036
fffe3200300033003200,933.8619815295046
fffe3800350030003600,309.146603742733
fffe3800320039003200,228.85719694851483
fffe3100340030003100,139.23950405689502
fffe3500310032003000,9552.2894868611
fffe3200370033003900,177.37026798778754
fffe3300380032003900,12599.485944769474
fffe320031003400,248.54433828868744
fffe3300330038003200,283.68272062512074
fffe3900310032003200,358.1047988020798
fffe3800360039003400,3310.6928210974083
fffe3500340038003800,434.4589161269445
fffe3200350033003700,586.7104424437506
fffe3400330038003300,596.1202355049472
fffe3500310037003100,149.81808761669546
fffe3500370038003300,223.06250589932426
fffe3700330032003000,933.9571262999822
fffe3900380030003800,221.45772592927824
fffe3100390037003700,417.2897580129549
fffe3700300035003100,206.69838725035095
fffe3700310038003000,542.1787808687436
fffe3200380030003300,315.56725202202546
fffe3300370036003800,1046.0222770252008
fffe3600340032003000,210.75943335686011
fffe3200310036003000,1298.8338846303543
fffe3700300033003300,196.71387313460554
fffe320031003300,1282.5588450185023
fffe3100360034003800,330.62872641114814
fffe3400,381.0809049428946
fffe3700360030003400,2812.1265668374162
fffe3400300036003800,189.0854042124681
fffe3600310030003600,444.08816712836773
fffe3300310036003300,776.2949026456542
fffe3400390035003800,433.39656596737194
fffe3700320035003000,227.2626135338153
fffe3400340037003000,696.832364527167
fffe3700380033003800,245.65928172692378
fffe350039003100,864.2795674087376
fffe3400330038003700,9594.574935496752
fffe3700310030003500,211.39271590757633
fffe3100320038003000,933.8937036517731
fffe3600360030003000,150.17544221293562
fffe3900330034003600,177.80129713052878
fffe320032003100,189.3691344925818
fffe3700370035003200,715.3228981605629
fffe3600340030003000,2203.1658943880648
fffe3300340033003700,165.15027896594336
fffe3300340033003900,205.77283256290528
fffe3700330031003400,196.43215007330818
fffe370033003700,402.6248983926778
fffe3700380032003500,176.33378928876266
fffe3700300034003800,179.30823077197286
fffe3900350034003400,4942.322625989629
fffe3500350033003200,5114.867893444672
fffe3500370037003400,1588.0859721136367
fffe3700320031003200,924.6995751239253
fffe3100390033003100,620.3617437873679
fffe3900340038003900,1129.4048274649351
fffe3500350038003600,26923.276910347256
fffe3100350037003300,389.35633069673156
fffe350031003400,178.99105422092748
fffe3600360031003100,406.513337836325
fffe3600360030003300,166.32664506680518
fffe3700350037003300,187.83057109509096
fffe3100310032003300,395.5443936290611
fffe3600310033003000,1328.8084209107506
fffe380033003300,159.22749245618925
fffe3600330031003000,451.00147124095474
fffe3900380034003400,222.62992881356192
fffe3600380039003900,3645.301018074132
fffe3900340031003400,244.61734236780586
fffe3500350031003500,432.05946859253316
fffe3200390034003500,508.11570351725027
fffe3300320036003100,11034.729771870278
fffe3500370034003000,123.55108936110305
fffe3700350031003700,2352.925883541788
fffe3300390032003800,658.0463926334581
fffe360038003500,449.1027787540911
fffe3900300037003100,370.1603195768313
fffe3900310031003700,1665.2766792769976
fffe3100320033003300,11743.443103446329
fffe3200320035003800,47856.712491091275
fffe3200360034003300,1296.664370873805
fffe3600330031003300,416.4519049159728
fffe3900390035003600,372.6760145109949
fffe390032003600,927.2864870952583
fffe3600370037003900,126.58051944269741
fffe3700300031003600,1082.0426053293281
fffe3900340030003300,1368.464981228225
fffe340032003700,206.96208020292437
fffe3600350035003200,281.93205167264074
fffe3700360036003000,548.0350090607399
fffe3800300036003100,192.24625531473248
fffe3400330037003400,927.6070408932125
fffe390038003600,3952.81610719282
fffe3300360035003000,2950.756381531841
fffe380036003600,468.19205404647454
fffe3400390036003200,298.927235886513
fffe3300300030003800,1870.5594643547086
fffe3800330039003100,446.6677886631098
fffe3400380030003000,136.425539347338
fffe3800310036003900,224.46332416748203
fffe3500320038003700,163.12581669424233
fffe37003200,464.12556347925295
fffe3300370038003100,567.7395992491018
fffe3800380039003000,5432.268479181033
fffe3500340030003600,298.49005761124533
fffe3700300039003300,12881.006137358074
fffe3800310034003100,195.95295079711332
fffe3500360038003000,542.1505430635809
fffe3800370036003100,274.7459668764792
fffe3700320032003600,245.44402946103096
fffe3800330033003400,1986.17687840787
fffe3700320034003300,2602.9029726624176
fffe3300330039003000,466.720671697817
fffe3400300039003400,374.4400357165824
fffe3500360034003300,10993.733499690685
fffe3700350038003000,296.64676472509285
fffe3100310031003500,556.3375634294977
fffe3400330035003600,305.1819301839763
fffe3800300034003700,180.0329907725564
fffe3200300038003700,1748.166427377001
fffe3500320037003300,1615.2212511678906
fffe3200300031003800,5206.882598330347
fffe3700360035003000,452.80995163990667
fffe3500330030003500,26937.685199300107
fffe3700300032003700,287.64429015877425
fffe3200320031003800,85636.11452909964
fffe3600390036003400,19273.622028598307
fffe3800320036003600,9094.936295560017
fffe390030003000,686.4240086451167
fffe380038003200,254.19938014664382
fffe3600320032003300,248.39313495780016
fffe3300350038003700,781.7464935083314
fffe3800380035003100,426.4790745160862
fffe3200310032003800,198.8791179031554
fffe3500350038003100,163.25247179201824
fffe3500350037003000,1827.2755844560725
fffe3900350037003300,167.78217311914315
fffe3400340032003800,5180.8008053771555
fffe3700330036003100,852.8116761399647
fffe3800380032003400,511.2325845267441
fffe3400380033003300,185.77818449149123
fffe3500390035003600,2183.5517903075806
fffe3200380039003700,1223.1607365170782
fffe380036003300,3859.545415581278
fffe320035003600,721.8393901542025
fffe3900370030003000,203.8789121745252
fffe3500350036003900,129.94309628808315
fffe3200340032003600,1462.3996561316515
fffe3500320031003200,540.8560194791846
fffe3400300035003500,320.34124221291916
fffe3800330032003800,2494.316534621901
fffe3400380030003700,164.65998865788916
fffe3100390035003600,426.1117449349183
fffe3400350034003500,3021.2948999909518
fffe3300390033003800,517.9793268104531
fffe3100300038003900,476.4239063216
fffe3200390037003900,240.90096236675762
fffe3700350030003800,255.6863790769291
fffe3600370034003500,448.5972392492375
fffe3500350039003800,490.90653961540033
fffe3800300034003300,354.9736386550024
fffe3800370030003600,229.42560295918474
fffe3500360031003100,51127.936587100354
fffe3800390031003100,2411.1024583664234
fffe3500360031003800,262.9168328340803
fffe310038003300,891.8451901050148
fffe310035003900,600.2573816670248
fffe350036003400,32723.653941037315
fffe3800390038003100,15597.170659851039
fffe3600300034003000,581.1473648286744
fffe3300380030003400,1101.6482271794962
fffe3800310033003900,555.2906426182413
fffe3400380032003200,3513.3560967229896
fffe3800310030003300,485618.2923345313
fffe3400330032003500,598.5972726617448
fffe3900370032003900,229.30213924271533
fffe3800330037003700,228.41051566025365
fffe320036003800,55256.85968471765
fffe3500380035003900,957.6899445725754
fffe3200310036003700,2289.2018762218054
fffe3400390030003800,2086.9661217015164
fffe3900340039003700,135847.49476484294
fffe3300360038003800,13272.782764926866
fffe3200390033003500,2661.07202970667
fffe3600360034003500,182.27195289390292
fffe3600360031003300,194.07345958625666
fffe3700310033003500,156.06154052187856
fffe3900330037003100,125.10103252436667
fffe310032003100,899.248111449645
fffe3800360034003500,180.97034307094236
fffe3100330034003300,266.3561061599436
fffe3900340038003200,437.39800798510913
fffe370032003200,864.2095204270549
fffe3300310030003500,497.19966121197825
fffe320036003700,192.33185300282977
fffe3500320037003900,226.33423197965868
fffe3400370031003400,8604.346713319532
fffe3900340037003100,827.3014044681868
fffe3300380035003200,2078.855076117649
fffe390030003200,941.6067141394369
fffe3200360033003200,375.261175222799
fffe3200340039003600,9636.73648263761
fffe3300300033003400,130.08927101815013
fffe38003800,193.32053078405397
fffe3600330031003400,617.8302225670001
fffe3700350038003800,1101.5378969032972
fffe3700340031003500,1940.1765219905083
fffe3700390037003100,16217.390321318273
fffe3200360035003700,2473.738582421005
fffe3500320037003000,128.04350656694814
fffe3800390038003400,454.8950674677227
fffe3200300031003400,1386534.935349277
fffe3500350038003800,127.176679752412
fffe3500340031003900,747.2862340180437
fffe3600340038003300,3735.817841996925
fffe3500310039003000,227.3770767888014
fffe3600390034003100,403.13713537034005
fffe3400330034003400,21669.975864255433
fffe350038003200,3973.0270600289464
fffe3100360035003400,239.97002227086926
fffe310037003400,598.8644404306281
fffe3800340035003200,198.80453599167902
fffe3800360036003000,602.8114821416311
fffe3500340033003200,494.4647450142559
fffe3500330035003400,48607.45815787297
fffe3100310033003200,323.9067191921235
fffe3200330030003100,378.93970810584705
fffe3900320038003500,525.8465475217121
fffe3700310038003800,542.7022469881381
fffe3200380033003500,595.178162148267
fffe3100360035003500,1416.458635645428
fffe3200360030003900,197.20592330842
fffe3900360035003100,480.4753092022387
fffe3800340034003500,670.1572703731289
fffe3100370031003000,672.6094089008343
fffe3500320035003500,202.97708667875136
fffe3400360034003900,811.3306864621601
fffe3900330037003300,53190.52912092427
fffe3300320039003800,256.7397170442125
fffe3700350030003500,769.0581245061666
fffe3600380031003300,268.4048407100412
fffe3700360030003700,377.3447845417198
fffe3900350033003900,487.35248561869275
fffe3900350037003900,644.8888929102488
fffe3200390035003300,3764.7404173121636
fffe3500380037003300,1187.0174861761504
fffe3800300032003500,5634.695089374621
fffe3700360032003300,2815.4263603093113
fffe3900330034003300,267.24653297533666
fffe3200330039003200,187.5529679204851
fffe3300350037003600,497.0640382880191
fffe3100350038003100,225687.48064841295
fffe3200330038003100,138.63065129469942
fffe3700330038003200,120.9484902867079
fffe3700360033003800,1776.6887037094334
fffe3800370038003100,244.2311519132125
fffe3800340035003600,361.9947184880861
fffe3100370033003800,316.69581760034487
fffe3500300031003700,215.00064761383751
fffe3500360039003700,151.35071138087883
fffe3500330031003500,240.50439904888447
fffe3500310035003000,192.83408609355135
fffe3700340034003000,256.220249220132
fffe3600320036003000,165.72840127205055
fffe3800370033003300,260.42287509757557
fffe3400360031003400,137.58960430200986
fffe3300370037003300,2004.5207289681655
fffe3200330030003400,494.68419838856084
fffe3600370037003100,446.2536855732969
fffe3100360036003100,557.4994741698313
fffe3200350035003300,182.74802917464177
fffe3400360033003600,1852.0605499232504
fffe3400390031003800,259.51126277072564
fffe3500370036003300,2081.1783762137093
fffe3300350032003400,757.3936488049629
fffe3700340038003700,738.7139669502184
fffe3700330037003100,188.1953857485287
fffe3600350031003800,13052.067103754807
fffe3800310033003700,949.4976452839743
fffe3200300038003500,236.3067124085208
fffe3300310032003200,343.4529251613492
fffe370032003000,118922.49909893482
fffe3900310034003600,134.0993368116704
fffe3100370032003900,214.78997000609863
fffe3200360031003100,2040.8508388270593
fffe370037003300,375.19077744339774
fffe340037003000,1901.7768221131912
fffe3100380035003700,2626.4246386141767
fffe3100360031003700,200078.88435246726
fffe3600380030003700,8923.884540600651
fffe3600350030003500,162.76384700363946
fffe3600340030003900,221.7320090996584
fffe3800300034003800,6131.078366031535
fffe3500330031003800,489.9323021134693
fffe3600350030003400,439.19939317304375
fffe320031003100,199.39579728389032
fffe3100360030003900,33115.3953733791
fffe3400340036003000,488.20675419477584
fffe3800310032003700,345.1366463110537
fffe3400380038003600,1565.4247902217714
fffe360036003600,294.6375653230643
fffe390039003900,182.12220956849163
fffe3700380030003600,133.83529417885336
fffe3200340030003800,227.84671439779038
fffe3400310037003300,135.69512762070707
fffe3800390032003300,544.1080842945672
fffe3100340033003800,731.3356638071607
fffe3900390031003400,3975.1617701452446
fffe3600350034003000,39714.26382585422
fffe3100360032003300,190.95312994140497
fffe3600390037003900,1601.8217666630223
fffe3700350036003300,315.8418495284867
fffe3400370030003800,134.76661827814448
fffe360032003600,215.66179128843575
fffe380037003800,177.87636058579608
fffe3700320039003200,646.2256133831654
fffe3800300030003600,991.6272574980194
fffe3700390033003400,415.73638562689143
fffe3500370037003300,144.2429078418058
fffe3300330038003700,629.4670485222168
fffe3300310031003600,564.6416771623979
fffe3500370031003700,253.7371724014187
fffe3600330032003000,203.48248672572177
fffe350038003700,693.332965880838
fffe3700370033003400,916.5831211701407
fffe3900310032003100,733.8130160293181
fffe3300300035003300,223.39397813653994
fffe3500350030003700,255.74356009215398
fffe3800300030003900,183.30956121265237
fffe320033003100,1387.657555905069
fffe3300360030003600,141.3106570484397
fffe3400370039003600,249.94273254081432
fffe370036003300,4399.752723512741
fffe3500320031003600,167.6169723279061
fffe3300300031003400,352.66107846353583
fffe3100360036003600,141.68387053264752
fffe3200380039003300,4046.7295140826
fffe3200380036003500,5552.703297963083
fffe3100360034003700,210.7286824386555
fffe35003900,4263.430142719481
fffe3300380031003100,193.01555588893387
fffe3400300037003700,1160.518951761879
fffe3100310039003900,1279.6101875640227
fffe3200320034003400,144.75601475995157
fffe380034003400,143.03636728411186
fffe3900330033003300,1879.4906393397791
fffe3200310034003500,319.96395202890676
fffe3600330035003500,162.18257475927788
fffe3900380039003400,167.54461485640712
fffe3600310034003100,172.3335032880744
fffe3800360037003300,419.85253076316206
fffe3200380039003000,382.9412611510279
fffe3600320031003000,172.1566642735669
fffe3300360039003400,2925.5556097437743
fffe3400320032003400,228.00936729235664
fffe3600320034003000,261.50066944312124
fffe3100370039003700,203.7152657266776
fffe3300300032003100,1942.2017931942628
fffe3500380038003400,1500.2764887616217
fffe3400350036003500,143.27275202488966
fffe3800380034003900,546.4681180333669
fffe3600320030003800,147.46295092748775
fffe3500350030003900,358.4521344093082
fffe3500310038003500,433.7228857486655
fffe3500320039003400,209.55287639162395
fffe3700340030003900,44588.334470662245
fffe3100390032003400,160.33361646000037
fffe3700330036003000,26698.99872436388
fffe3200320038003800,551.8541904132758
fffe3400300036003200,5304.7031092878715
fffe3900360037003000,699.7847804391885
fffe3500350030003500,649.0999927472595
fffe3800390032003400,3082.3002776128255
fffe350036003300,786.4025526724628
fffe3800370034003700,2142.5717182988674
fffe3100350036003700,532.2270772321806
fffe3600300030003600,4524.803669131077
fffe3600370031003700,1131.3522974099672
fffe3700320034003200,1372.7927517341097
fffe3500370034003200,2891.02637496339
fffe3300330039003300,442.54756426309564
fffe3600370039003100,439.9922264506605
fffe350030003400,178.36575634092094
fffe380033003900,136.89897357976412
fffe3200370038003000,219.78274551852385
fffe3600340031003000,496.86318610148857
fffe3700330037003500,178.28480548097411
fffe330039003600,2682.30117532003
fffe3300350033003700,763.0547303608048
fffe3500370039003100,211.40149289313447
fffe3100390032003800,238.18622939723903
fffe3900350030003700,281.6227453221671
fffe3300390036003600,315.8945880909822
fffe3700360039003700,574.3302751373466
fffe3700360037003100,527.3603170666195
fffe320030003200,381.8888345551101
fffe3400390035003900,130.65464401573453
fffe38003900,197.15100136280537
fffe3600370030003100,261.0254003361349
fffe3200370034003300,15626.152759916333
fffe3900370039003800,375.12012969590927
fffe3500320034003600,273.64932544414404
fffe3100330038003800,185.5513330857149
fffe3500300034003700,2400.9760540502443
fffe3700370039003300,491.39287912178014
fffe3900350036003900,449.730832141435
fffe3300370034003700,1376.3620278938154
fffe390037003300,414.7510506223093
fffe3100300031003900,238.33114778192453
fffe3600330039003500,336.91180209124786
fffe3200320037003800,800.447488115938
fffe3400300030003200,300.61804617719173
fffe3800320033003500,317.9413118243526
fffe340032003500,681.1011876533885
fffe3700340035003700,592.2324529121769
fffe370037003700,374.1651090949222
fffe3600380031003900,260.43338598617214
fffe3100340031003600,1130.3803825911045
fffe3400320038003600,594.3906642661
fffe3700340032003100,2266.220211844604
fffe310039003500,172.02396060818378
fffe3500350030003600,194.20669255801857
fffe3400300035003200,1109.8287250764206
fffe3300350039003200,296.9541138962892
fffe3100390030003400,6594.460953584837
fffe3300310039003300,601.2840625628811
fffe3400360032003400,467.2733883236247
fffe3400310032003900,183.43449310106917
fffe3500370035003600,211.60519239205874
fffe3800320039003600,117.58068982376861
fffe3800390039003300,170.19437225779805
fffe3600300036003100,233.67710074436746
fffe3900380035003700,2060.3454197223073
fffe3900350031003100,203.9075238168974
fffe31003800,577.8907556586296
fffe3700300035003500,233.35824273142808
fffe3700320033003000,207.72443577622224
fffe3700390031003400,207.66795872698464
fffe3500390030003400,333.52896347041855
fffe3600380039003800,146.09222538268034
fffe3100310038003100,278.48480840886936
fffe3500310031003100,199.64740717389256
fffe3500350034003100,232.08016338121277
fffe3200320039003100,170.85756157383108
fffe3300360039003300,1849.1804497718663
fffe3500370033003600,385.40792663672045
fffe3900300035003100,163.21859465418885
fffe3900320032003000,191.75783470336222
fffe3700390030003200,264932.6627640457
fffe3800330036003400,270.9511895108295
fffe3900330037003900,1070.7937624657868
fffe3400300039003000,683.6025981101129
fffe3300370035003800,56012.893255659445
fffe3500390031003400,180.342133124699
fffe3600300034003600,688.4696146754079
fffe3300300034003200,228.9188473654767
fffe3900330038003200,2144.998138390129
fffe3200370031003600,216.8690490138256
fffe3700370033003800,214.92598360055902
fffe3300340034003200,1103.003124655438
fffe3500390037003600,224.99804754758725
fffe3300310036003600,564.4660913195821
fffe3100340034003300,176.46165957985124
fffe3400350034003200,19619.59770500438
fffe3500380031003600,716.257751534019
fffe3300340030003000,587.641065951335
fffe350038003300,622.6605733953529
fffe3700320039003100,1745.5119112253103
fffe3200350033003300,1535.1623406452416
fffe3500300038003400,168.56087762915868
